Product Name,Product Slug,Question,Answer
Personalisierte Standard-Mütze,custom-football-beanie-hats,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierte Standard-Mütze,custom-football-beanie-hats,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierte Standard-Mütze,custom-football-beanie-hats,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierte Standard-Mütze,custom-football-beanie-hats,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Retro-Strickschal,personalisierter-retro-strickschal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Retro-Strickschal,personalisierter-retro-strickschal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Retro-Strickschal,personalisierter-retro-strickschal,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter Retro-Strickschal,personalisierter-retro-strickschal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Business-Schal,personalisierter-business-schal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Business-Schal,personalisierter-business-schal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Business-Schal,personalisierter-business-schal,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter Business-Schal,personalisierter-business-schal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Blockstreifen-Schal,personalisierter-blockstreifen-schal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Blockstreifen-Schal,personalisierter-blockstreifen-schal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Blockstreifen-Schal,personalisierter-blockstreifen-schal,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter Blockstreifen-Schal,personalisierter-blockstreifen-schal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Individuell bedruckter Fanschal,individuell-bedruckter-fanschal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Individuell bedruckter Fanschal,individuell-bedruckter-fanschal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Individuell bedruckter Fanschal,individuell-bedruckter-fanschal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Individuell gewebter Schal,individuell-gewebter-schal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Individuell gewebter Schal,individuell-gewebter-schal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Individuell gewebter Schal,individuell-gewebter-schal,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Individuell gewebter Schal,individuell-gewebter-schal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Jacquard-Schal,personalisierter-jacquard-schal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Jacquard-Schal,personalisierter-jacquard-schal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Jacquard-Schal,personalisierter-jacquard-schal,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter Jacquard-Schal,personalisierter-jacquard-schal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Fischerhut,personalisierter-fischerhut,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Fischerhut,personalisierter-fischerhut,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Fischerhut,personalisierter-fischerhut,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisiertes Radsport-Trikot,personalisiertes-radsport-trikot,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisiertes Radsport-Trikot,personalisiertes-radsport-trikot,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisiertes Radsport-Trikot,personalisiertes-radsport-trikot,Kann ich während der Saison zusätzliche Trikots nachbestellen?,"Ja, Sie können bis zu 2-mal zusätzliche Stücke in beliebiger Menge nachbestellen – zu den gleichen Preisen. Bei Bestellungen unter der Mindestmenge können jedoch Lieferkosten anfallen."
Personalisiertes Radsport-Trikot,personalisiertes-radsport-trikot,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Winter-Geschenkbox,winter-geschenkbox,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Winter-Geschenkbox,winter-geschenkbox,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Winter-Geschenkbox,winter-geschenkbox,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierte Weihnachtskugeln,personalisierte-weihnachtskugeln,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierte Weihnachtskugeln,personalisierte-weihnachtskugeln,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierte Decke,personalisierte-decke,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierte Decke,personalisierte-decke,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierte Decke,personalisierte-decke,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisiertes Laufshirt,personalisiertes-laufshirt-2,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisiertes Laufshirt,personalisiertes-laufshirt-2,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisiertes Laufshirt,personalisiertes-laufshirt-2,Kann ich während der Saison zusätzliche Trikots nachbestellen?,"Ja, Sie können bis zu 2-mal zusätzliche Stücke in beliebiger Menge nachbestellen – zu den gleichen Preisen. Bei Bestellungen unter der Mindestmenge können jedoch Lieferkosten anfallen."
Personalisiertes Laufshirt,personalisiertes-laufshirt-2,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierte Anstecknadeln,personalisierte-anstecknadeln,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierte Anstecknadeln,personalisierte-anstecknadeln,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierte Anstecknadeln,personalisierte-anstecknadeln,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisiertes Schlüsselband,personalisiertes-schlusselband,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisiertes Schlüsselband,personalisiertes-schlusselband,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisiertes Schlüsselband,personalisiertes-schlusselband,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Fleece-Schal,personalisierter-fleece-schal,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Fleece-Schal,personalisierter-fleece-schal,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Fleece-Schal,personalisierter-fleece-schal,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter HD Deluxe Schal mit gewebten Aufnähern,personalisierter-hd-deluxe-schal-mit-gewebten-aufnahern,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter HD Deluxe Schal mit gewebten Aufnähern,personalisierter-hd-deluxe-schal-mit-gewebten-aufnahern,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter HD Deluxe Schal mit gewebten Aufnähern,personalisierter-hd-deluxe-schal-mit-gewebten-aufnahern,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter HD Deluxe Schal mit gewebten Aufnähern,personalisierter-hd-deluxe-schal-mit-gewebten-aufnahern,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Schal aus recycelter Baumwolle,personalisierter-schal-aus-recycelter-baumwolle,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Schal aus recycelter Baumwolle,personalisierter-schal-aus-recycelter-baumwolle,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Schal aus recycelter Baumwolle,personalisierter-schal-aus-recycelter-baumwolle,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter Schal aus recycelter Baumwolle,personalisierter-schal-aus-recycelter-baumwolle,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
Personalisierter Weihnachtspullover,personalisierter-weihnachtspullover,Meine Anfrage ist dringend. Bieten Sie auch einen Express-Service an?,"Die reguläre Lieferzeit beträgt 4 bis 6 Wochen, hängt jedoch davon ab, wie ausgelastet unsere Fabriken sind. In einigen Fällen können wir gegen Aufpreis eine Expresslieferung arrangieren. Bitte kontaktieren Sie uns schnellstmöglich, um dies zu besprechen."
Personalisierter Weihnachtspullover,personalisierter-weihnachtspullover,Kann ich ein Muster erhalten?,Zur Qualitätsprüfung senden wir Ihnen gerne ein Muster aus einer früheren Produktion zu. Auf Wunsch fertigen wir auch ein Muster mit Ihrem eigenen Design an (ggf. gegen Gebühr). Bitte kontaktieren Sie uns bei Interesse.
Personalisierter Weihnachtspullover,personalisierter-weihnachtspullover,Welche Garnfarben sind verfügbar?,"Wir haben mehr als 50 Garnfarben auf Lager. So finden wir immer einen Farbton, der zu Ihrem Wunsch passt. Benötigen Sie dennoch eine ganz bestimmte PMS-Farbe? Kein Problem – wir können Garn in jeder gewünschten Farbe einfärben. Kontaktieren Sie uns gerne für weitere Informationen."
Personalisierter Weihnachtspullover,personalisierter-weihnachtspullover,"Liefern Sie auch Extras wie Anhängeetiketten, eingenähte Labels oder spezielle Verpackungen?","Selbstverständlich liefern wir Ihre Produkte verkaufsfertig. Ab 500 Stück können wir Extras wie Anhängeetiketten, eingenähte Labels oder Karten für die Verpackung herstellen. Benötigen Sie weniger, lagern wir den Rest für Sie ein oder senden ihn Ihnen zur weiteren Verwendung zu. Auch individuelle Verpackungen wie einzelne Polybeutel oder Geschenkboxen sind möglich. Sprechen Sie uns gerne an, um die Möglichkeiten zu besprechen."
